Pfam ID,Pfam Name,EC Class
pfam13687,DUF4153 - Domain of unknown function (DUF4153),
pfam13688,Reprolysin_5 - Metallo-peptidase family M12,
pfam13689,DUF4154 - Domain of unknown function (DUF4154),
pfam13690,CheX - Chemotaxis phosphatase CheX,
pfam13691,Lactamase_B_4 - tRNase Z endonuclease,
pfam13692,Glyco_trans_1_4 - Glycosyl transferases group 1,
pfam13693,HTH_35 - Winged helix-turn-helix DNA-binding,
pfam13694,Hph - Sec63/Sec62 complex-interacting family,
pfam13695,zf-3CxxC - Zinc-binding domain,
pfam13696,zf-CCHC_2 - Zinc knuckle,
pfam13698,DUF4156 - Domain of unknown function (DUF4156),
pfam13699,DUF4157 - Domain of unknown function (DUF4157),
pfam13700,DUF4158 - Domain of unknown function (DUF4158),
pfam13701,DDE_Tnp_1_4 - Transposase DDE domain group 1,
pfam13702,Lysozyme_like - Lysozyme-like,
pfam13704,Glyco_tranf_2_4 - Glycosyl transferase family 2,
pfam13705,TRC8_N - TRC8 N-terminal domain,
pfam13707,RloB - RloB-like protein,
pfam13708,DUF4942 - Domain of unknown function (DUF4942),
pfam13709,DUF4159 - Domain of unknown function (DUF4159),
pfam13710,ACT_5 - ACT domain,
pfam13711,DUF4160 - Domain of unknown function (DUF4160),
pfam13712,Glyco_tranf_2_5 - Glycosyltransferase like family,
pfam13713,BRX_N - Transcription factor BRX N-terminal domain,
pfam13714,PEP_mutase - Phosphoenolpyruvate phosphomutase,
pfam13715,CarbopepD_reg_2 - CarboxypepD_reg-like domain,
pfam13716,CRAL_TRIO_2 - Divergent CRAL/TRIO domain,
pfam13717,zinc_ribbon_4 - zinc-ribbon domain,
pfam13718,GNAT_acetyltr_2 - GNAT acetyltransferase 2,
pfam13719,zinc_ribbon_5 - zinc-ribbon domain,
pfam13720,Acetyltransf_11 - Udp N-acetylglucosamine O-acyltransferase; Domain 2,
pfam13721,SecD-TM1 - SecD export protein N-terminal TM region,
pfam13722,CstA_5TM - 5TM C-terminal transporter carbon starvation CstA,
pfam13723,"Ketoacyl-synt_2 - Beta-ketoacyl synthase, N-terminal domain",
pfam13724,DNA_binding_2 - DNA-binding domain,
pfam13725,tRNA_bind_2 - Possible tRNA binding domain,
pfam13726,Na_H_antiport_2 - Na+-H+ antiporter family,
pfam13727,CoA_binding_3 - CoA-binding domain,
pfam13728,TraF - F plasmid transfer operon protein,
pfam13729,"TraF_2 - F plasmid transfer operon, TraF, protein",
pfam13730,HTH_36 - Helix-turn-helix domain,
pfam13731,WxL - WxL domain surface cell wall-binding,
pfam13732,DUF4162 - Domain of unknown function (DUF4162),
pfam13733,Glyco_transf_7N - N-terminal region of glycosyl transferase group 7,
pfam13734,Inhibitor_I69 - Spi protease inhibitor,
pfam13735,tRNA_NucTran2_2 - tRNA nucleotidyltransferase domain 2 putative,
pfam13737,DDE_Tnp_1_5 - Transposase DDE domain,
pfam13738,Pyr_redox_3 - Pyridine nucleotide-disulphide oxidoreductase,
pfam13739,DUF4163 - Domain of unknown function (DUF4163),
pfam13740,ACT_6 - ACT domain,
pfam13741,MRP-S25 - Mitochondrial ribosomal protein S25,
pfam13742,tRNA_anti_2 - OB-fold nucleic acid binding domain,
pfam13743,Thioredoxin_5 - Thioredoxin,
pfam13744,HTH_37 - Helix-turn-helix domain,
pfam13746,Fer4_18 - 4Fe-4S dicluster domain,
pfam13747,DUF4164 - Domain of unknown function (DUF4164),
pfam13748,ABC_membrane_3 - ABC transporter transmembrane region,
pfam13749,HATPase_c_4 - Putative ATP-dependent DNA helicase recG C-terminal,
pfam13750,Big_3_3 - Bacterial Ig-like domain (group 3),
pfam13751,DDE_Tnp_1_6 - Transposase DDE domain,
pfam13752,DUF4165 - Domain of unknown function (DUF4165),
pfam13753,SWM_repeat - Putative flagellar system-associated repeat,
pfam13754,Big_3_4 - Domain of unknown function,
pfam13755,Sensor_TM1 - Sensor N-terminal transmembrane domain,
pfam13756,Stimulus_sens_1 - Stimulus-sensing domain,
pfam13757,VIT_2 - Vault protein inter-alpha-trypsin domain,
pfam13758,Prefoldin_3 - Prefoldin subunit,
pfam13759,2OG-FeII_Oxy_5 - Putative 2OG-Fe(II) oxygenase,
pfam13761,DUF4166 - Domain of unknown function (DUF4166),
pfam13762,MNE1 - Mitochondrial splicing apparatus component,
pfam13763,DUF4167 - Domain of unknown function (DUF4167),
pfam13764,E3_UbLigase_R4 - E3 ubiquitin-protein ligase UBR4,
pfam13765,PRY - SPRY-associated domain,
pfam13767,DUF4168 - Domain of unknown function (DUF4168),
pfam13768,VWA_3 - von Willebrand factor type A domain,
pfam13769,Virulence_fact - Virulence factor,
pfam13770,DUF4169 - Domain of unknown function (DUF4169),
pfam13771,zf-HC5HC2H - PHD-like zinc-binding domain,
pfam13772,AIG2_2 - AIG2-like family,
pfam13773,DUF4170 - Domain of unknown function (DUF4170),
pfam13774,Longin - Regulated-SNARE-like domain,
pfam13775,DUF4171 - Domain of unknown function (DUF4171),
pfam13776,DUF4172 - Domain of unknown function (DUF4172),
pfam13777,DUF4173 - Domain of unknown function (DUF4173),
pfam13778,DUF4174 - Domain of unknown function (DUF4174),
pfam13779,DUF4175 - Domain of unknown function (DUF4175),
pfam13780,DUF4176 - Domain of unknown function (DUF4176),
pfam13781,DoxX_3 - DoxX-like family,
pfam13782,SpoVAB - Stage V sporulation protein AB,
pfam13783,DUF4177 - Domain of unknown function (DUF4177),
pfam13784,Fic_N - Fic/DOC family N-terminal,
pfam13785,DUF4178 - Domain of unknown function (DUF4178),
pfam13786,DUF4179 - Domain of unknown function (DUF4179),
pfam13787,HXXEE - Protein of unknown function with HXXEE motif,
pfam13788,DUF4180 - Domain of unknown function (DUF4180),
pfam13789,DUF4181 - Domain of unknown function (DUF4181),
pfam13790,SR1P - SR1 protein,
pfam13791,Sigma_reg_C - Sigma factor regulator C-terminal,
pfam13793,Pribosyltran_N - N-terminal domain of ribose phosphate pyrophosphokinase,
pfam13794,MiaE_2 - tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)-like,
pfam13795,HupE_UreJ_2 - HupE / UreJ protein,
pfam13796,Sensor - Putative sensor,
pfam13797,Post_transc_reg - Post-transcriptional regulator,
pfam13798,PCYCGC - Protein of unknown function with PCYCGC motif,
pfam13799,DUF4183 - Domain of unknown function (DUF4183),
pfam13800,Sigma_reg_N - Sigma factor regulator N-terminal,
pfam13801,Metal_resist - Heavy-metal resistance,
pfam13802,Gal_mutarotas_2 - Galactose mutarotase-like,
pfam13803,DUF4184 - Domain of unknown function (DUF4184),
pfam13804,HERV-K_env_2 - Retro-transcribing viruses envelope glycoprotein,
pfam13805,Pil1 - Eisosome component PIL1,
pfam13806,Rieske_2 - Rieske-like [2Fe-2S] domain,
pfam13807,GNVR - G-rich domain on putative tyrosine kinase,
pfam13808,DDE_Tnp_1_assoc - DDE_Tnp_1-associated,
pfam13809,Tubulin_2 - Tubulin like,
pfam13810,DUF4185 - Domain of unknown function (DUF4185),
pfam13811,DUF4186 - Domain of unknown function (DUF4186),
pfam13812,PPR_3 - Pentatricopeptide repeat domain,
pfam13813,MBOAT_2 - Membrane bound O-acyl transferase family,
pfam13814,Replic_Relax - Replication-relaxation,
pfam13815,Dzip-like_N - Iguana/Dzip1-like DAZ-interacting protein N-terminal,
pfam13816,Dehydratase_hem - Haem-containing dehydratase,
pfam13817,DDE_Tnp_IS66_C - IS66 C-terminal element,
pfam13820,Nucleic_acid_bd - Putative nucleic acid-binding region,
pfam13821,DUF4187 - Domain of unknown function (DUF4187),
pfam13822,ACC_epsilon - Acyl-CoA carboxylase epsilon subunit,
pfam13823,ADH_N_assoc - Alcohol dehydrogenase GroES-associated,
pfam13824,zf-Mss51 - Zinc-finger of mitochondrial splicing suppressor 51,
pfam13825,Paramyxo_PNT - Paramyxovirus structural protein V/P N-terminus,
pfam13826,DUF4188 - Domain of unknown function (DUF4188),
pfam13827,DUF4189 - Domain of unknown function (DUF4189),
pfam13828,DUF4190 - Domain of unknown function (DUF4190),
pfam13829,DUF4191 - Domain of unknown function (DUF4191),
pfam13830,DUF4192 - Domain of unknown function (DUF4192),
pfam13831,PHD_2 - PHD-finger,
pfam13832,zf-HC5HC2H_2 - PHD-zinc-finger like domain,
pfam13833,EF-hand_8 - EF-hand domain pair,
pfam13834,DUF4193 - Domain of unknown function (DUF4193),
pfam13835,DUF4194 - Domain of unknown function (DUF4194),
pfam13836,DUF4195 - Domain of unknown function (DUF4195),
pfam13837,Myb_DNA-bind_4 - Myb/SANT-like DNA-binding domain,
pfam13838,Clathrin_H_link - Clathrin-H-link,
pfam13839,PC-Esterase - GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p,
pfam13840,ACT_7 - ACT domain,
pfam13841,Defensin_beta_2 - Beta defensin,
pfam13842,Tnp_zf-ribbon_2 - DDE_Tnp_1-like zinc-ribbon,
pfam13843,DDE_Tnp_1_7 - Transposase IS4,
pfam13844,Glyco_transf_41 - Glycosyl transferase family 41,
pfam13845,Septum_form - Septum formation,
pfam13846,DUF4196 - Domain of unknown function (DUF4196),
pfam13847,Methyltransf_31 - Methyltransferase domain,
pfam13848,Thioredoxin_6 - Thioredoxin-like domain,
pfam13850,ERGIC_N - Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC),
pfam13851,GAS - Growth-arrest specific micro-tubule binding,
pfam13852,DUF4197 - Protein of unknown function (DUF4197),
pfam13853,7tm_4 - Olfactory receptor,
pfam13854,Kelch_5 - Kelch motif,
pfam13855,LRR_8 - Leucine rich repeat,
pfam13856,Gifsy-2 - ATP-binding sugar transporter from pro-phage,
pfam13857,Ank_5 - Ankyrin repeats (many copies),
pfam13858,DUF4199 - Protein of unknown function (DUF4199),
pfam13859,BNR_3 - BNR repeat-like domain,
pfam13860,FlgD_ig - FlgD Ig-like domain,
pfam13861,FLgD_tudor - FlgD Tudor-like domain,
pfam13862,BCIP - p21-C-terminal region-binding protein,
pfam13863,DUF4200 - Domain of unknown function (DUF4200),
pfam13864,Enkurin - Calmodulin-binding,
pfam13865,FoP_duplication - C-terminal duplication domain of Friend of PRMT1,
pfam13866,zf-SAP30 - SAP30 zinc-finger,
pfam13867,SAP30_Sin3_bdg - Sin3 binding region of histone deacetylase complex subunit SAP30,
pfam13868,TPH - Trichohyalin-plectin-homology domain,
pfam13869,NUDIX_2 - Nucleotide hydrolase,
pfam13870,DUF4201 - Domain of unknown function (DUF4201),
pfam13871,Helicase_C_4 - C-terminal domain on Strawberry notch homologue,
pfam13872,AAA_34 - P-loop containing NTP hydrolase pore-1,
pfam13873,Myb_DNA-bind_5 - Myb/SANT-like DNA-binding domain,
pfam13874,Nup54 - Nucleoporin complex subunit 54,
pfam13875,DUF4202 - Domain of unknown function (DUF4202),
pfam13876,Phage_gp49_66 - Phage protein (N4 Gp49/phage Sf6 gene 66) family,
pfam13877,RPAP3_C - Potential Monad-binding region of RPAP3,
pfam13878,zf-C2H2_3 - zinc-finger of acetyl-transferase ESCO,
pfam13879,KIAA1430 - KIAA1430 homologue,
pfam13880,Acetyltransf_13 - ESCO1/2 acetyl-transferase,
pfam13881,Rad60-SLD_2 - Ubiquitin-2 like Rad60 SUMO-like,
pfam13882,Bravo_FIGEY - Bravo-like intracellular region,
pfam13883,Pyrid_oxidase_2 - Pyridoxamine 5'-phosphate oxidase,
pfam13884,Peptidase_S74 - Chaperone of endosialidase,
pfam13885,"Keratin_B2_2 - Keratin, high sulfur B2 protein",
pfam13886,DUF4203 - Domain of unknown function (DUF4203),
pfam13887,MRF_C1 - Myelin gene regulatory factor -C-terminal domain 1,
pfam13888,MRF_C2 - Myelin gene regulatory factor C-terminal domain 2,
pfam13889,Chromosome_seg - Chromosome segregation during meiosis,
pfam13890,Rab3-GTPase_cat - Rab3 GTPase-activating protein catalytic subunit,
pfam13891,zf-C3Hc3H - Potential DNA-binding domain,
pfam13892,DBINO - DNA-binding domain,
pfam13893,"RRM_5 - RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",
pfam13894,zf-C2H2_4 - C2H2-type zinc finger,
pfam13895,Ig_2 - Immunoglobulin domain,
pfam13896,Glyco_transf_49 - Glycosyl-transferase for dystroglycan,
pfam13897,GOLD_2 - Golgi-dynamics membrane-trafficking,
pfam13898,DUF4205 - Domain of unknown function (DUF4205),
pfam13899,Thioredoxin_7 - Thioredoxin-like,
pfam13901,zf-RING_9 - Putative zinc-RING and/or ribbon,
pfam13902,R3H-assoc - R3H-associated N-terminal domain,
pfam13903,Claudin_2 - PMP-22/EMP/MP20/Claudin tight junction,
pfam13904,DUF4207 - Domain of unknown function (DUF4207),
pfam13905,Thioredoxin_8 - Thioredoxin-like,
pfam13906,AA_permease_C - C-terminus of AA_permease,
pfam13907,DUF4208 - Domain of unknown function (DUF4208),
pfam13908,Shisa - Wnt and FGF inhibitory regulator,
pfam13909,zf-H2C2_5 - C2H2-type zinc-finger domain,
pfam13910,DUF4209 - Domain of unknown function (DUF4209),
pfam13911,AhpC-TSA_2 - AhpC/TSA antioxidant enzyme,
pfam13912,zf-C2H2_6 - C2H2-type zinc finger,
pfam13913,zf-C2HC_2 - zinc-finger of a C2HC-type,
pfam13914,Phostensin - Phostensin PP1-binding and SH3-binding region,
pfam13915,DUF4210 - Domain of unknown function (DUF4210),
pfam13916,"Phostensin_N - PP1-regulatory protein, Phostensin N-terminal",
pfam13917,zf-CCHC_3 - Zinc knuckle,
pfam13918,PLDc_3 - PLD-like domain,
pfam13919,ASXH - Asx homology domain,
pfam13920,"zf-C3HC4_3 - Zinc finger, C3HC4 type (RING finger)",
pfam13921,Myb_DNA-bind_6 - Myb-like DNA-binding domain,
pfam13922,"PHD_3 - PHD domain of transcriptional enhancer, Asx",
pfam13923,"zf-C3HC4_2 - Zinc finger, C3HC4 type (RING finger)",
pfam13924,Lipocalin_5 - Lipocalin-like domain,
pfam13925,Katanin_con80 - con80 domain of Katanin,
pfam13926,DUF4211 - Domain of unknown function (DUF4211),
pfam13927,Ig_3 - Immunoglobulin domain,
pfam13928,Flocculin_t3 - Flocculin type 3 repeat,
pfam13929,mRNA_stabil - mRNA stabilisation,
pfam13930,Endonuclea_NS_2 - DNA/RNA non-specific endonuclease,
pfam13931,Microtub_bind - Kinesin-associated microtubule-binding,
pfam13932,GIDA_assoc - GidA associated domain,
pfam13933,HRXXH - Putative peptidase family,
pfam13934,ELYS - Nuclear pore complex assembly,
pfam13935,Ead_Ea22 - Ead/Ea22-like protein,
pfam13936,HTH_38 - Helix-turn-helix domain,
pfam13937,DUF4212 - Domain of unknown function (DUF4212),
pfam13938,DUF4213 - Putative heavy-metal chelation,
pfam13939,"TisB_toxin - Toxin TisB, type I toxin-antitoxin system",
pfam13940,"Ldr_toxin - Toxin Ldr, type I toxin-antitoxin system",
pfam13941,MutL - MutL protein,
pfam13942,Lipoprotein_20 - YfhG lipoprotein,
pfam13943,WPP - WPP domain,
pfam13944,Calycin_like - Calycin-like beta-barrel domain,
pfam13945,NST1 - Salt tolerance down-regulator,
pfam13946,DUF4214 - Domain of unknown function (DUF4214),
pfam13947,GUB_WAK_bind - Wall-associated receptor kinase galacturonan-binding,
pfam13948,DUF4215 - Domain of unknown function (DUF4215),
pfam13949,ALIX_LYPXL_bnd - ALIX V-shaped domain binding to HIV,
pfam13952,DUF4216 - Domain of unknown function (DUF4216),
pfam13953,PapC_C - PapC C-terminal domain,
pfam13954,PapC_N - PapC N-terminal domain,
pfam13955,"Fst_toxin - Toxin Fst, type I toxin-antitoxin system",
pfam13956,"Ibs_toxin - Toxin Ibs, type I toxin-antitoxin system",
pfam13957,"YafO_toxin - Toxin YafO, type II toxin-antitoxin system",
pfam13958,"ToxN_toxin - Toxin ToxN, type III toxin-antitoxin system",
pfam13959,DUF4217 - Domain of unknown function (DUF4217),
pfam13960,DUF4218 - Domain of unknown function (DUF4218),
pfam13961,DUF4219 - Domain of unknown function (DUF4219),
pfam13962,PGG - Domain of unknown function,
pfam13963,Transpos_assoc - Transposase-associated domain,
pfam13964,Kelch_6 - Kelch motif,
pfam13965,SID-1_RNA_chan - dsRNA-gated channel SID-1,
pfam13966,zf-RVT - zinc-binding in reverse transcriptase,
pfam13967,"RSN1_TM - Late exocytosis, associated with Golgi transport",
pfam13968,DUF4220 - Domain of unknown function (DUF4220),
pfam13969,Pab87_oct - Pab87 octamerisation domain,
pfam13970,DUF4221 - Domain of unknown function (DUF4221),
pfam13971,Mei4 - Meiosis-specific protein Mei4,
pfam13972,TetR - Bacterial transcriptional repressor,
pfam13973,DUF4222 - Domain of unknown function (DUF4222),
pfam13974,YebO - YebO-like protein,
pfam13975,gag-asp_proteas - gag-polyprotein putative aspartyl protease,
pfam13976,gag_pre-integrs - GAG-pre-integrase domain,
pfam13977,TetR_C_6 - Bacterial transcriptional repressor,
pfam13978,DUF4223 - Protein of unknown function (DUF4223),
pfam13979,SopA_C - SopA-like catalytic domain,
pfam13980,UPF0370 - Uncharacterised protein family (UPF0370),
pfam13981,SopA - SopA-like central domain,
pfam13982,YbfN - YbfN-like lipoprotein,
pfam13983,YsaB - YsaB-like lipoprotein,
pfam13984,MsyB - MsyB protein,
pfam13985,YbgS - YbgS-like protein,
pfam13986,DUF4224 - Domain of unknown function (DUF4224),
pfam13987,YedD - YedD-like protein,
pfam13988,DUF4225 - Protein of unknown function (DUF4225),
pfam13989,YejG - YejG-like protein,
pfam13990,YjcZ - YjcZ-like protein,
pfam13991,BssS - BssS protein family,
pfam13992,YecR - YecR-like lipoprotein,
pfam13993,YccJ - YccJ-like protein,
pfam13994,PgaD - PgaD-like protein,
pfam13995,YebF - YebF-like protein,
pfam13996,YobH - YobH-like protein,
pfam13997,YqjK - YqjK-like protein,
pfam13998,MgrB - MgrB protein,
pfam13999,MarB - MarB protein,
pfam14000,Packaging_FI - DNA packaging protein FI,
pfam14001,YdfZ - YdfZ protein,
pfam14002,YniB - YniB-like protein,
pfam14003,YlbE - YlbE-like protein,
pfam14004,DUF4227 - Protein of unknown function (DUF4227),
pfam14005,YpjP - YpjP-like protein,
pfam14006,YqzL - YqzL-like protein,
pfam14007,YtpI - YtpI-like protein,
pfam14008,Metallophos_C - Iron/zinc purple acid phosphatase-like protein C,
pfam14009,DUF4228 - Domain of unknown function (DUF4228),
pfam14010,PEPcase_2 - Phosphoenolpyruvate carboxylase,
pfam14011,ESX-1_EspG - EspG family,
pfam14012,DUF4229 - Protein of unknown function (DUF4229),
pfam14013,MT0933_antitox - MT0933-like antitoxin protein,
pfam14014,DUF4230 - Protein of unknown function (DUF4230),
pfam14015,DUF4231 - Protein of unknown function (DUF4231),
pfam14016,DUF4232 - Protein of unknown function (DUF4232),
pfam14017,DUF4233 - Protein of unknown function (DUF4233),
pfam14018,DUF4234 - Domain of unknown function (DUF4234),
pfam14019,DUF4235 - Protein of unknown function (DUF4235),
pfam14020,DUF4236 - Protein of unknown function (DUF4236),
pfam14021,DUF4237 - Protein of unknown function (DUF4237),
pfam14022,DUF4238 - Protein of unknown function (DUF4238),
pfam14023,DUF4239 - Protein of unknown function (DUF4239),
pfam14024,DUF4240 - Protein of unknown function (DUF4240),
pfam14025,DUF4241 - Protein of unknown function (DUF4241),
pfam14026,DUF4242 - Protein of unknown function (DUF4242),
pfam14027,DUF4243 - Protein of unknown function (DUF4243),
pfam14028,Lant_dehydr_C - Lantibiotic biosynthesis dehydratase C-term,
pfam14029,DUF4244 - Protein of unknown function (DUF4244),
pfam14030,DUF4245 - Protein of unknown function (DUF4245),
pfam14031,D-ser_dehydrat - Putative serine dehydratase domain,
pfam14032,PknH_C - PknH-like extracellular domain,
pfam14033,DUF4246 - Protein of unknown function (DUF4246),
pfam14034,Spore_YtrH - Sporulation protein YtrH,
pfam14035,YlzJ - YlzJ-like protein,
pfam14036,YlaH - YlaH-like protein,
pfam14037,YoqO - YoqO-like protein,
pfam14038,YqzE - YqzE-like protein,
pfam14039,YusW - YusW-like protein,
pfam14040,DNase_NucA_NucB - Deoxyribonuclease NucA/NucB,
pfam14041,Lipoprotein_21 - LppP/LprE lipoprotein,
pfam14042,DUF4247 - Domain of unknown function (DUF4247),
pfam14043,WVELL - WVELL protein,
pfam14044,NETI - NETI protein,
pfam14045,YIEGIA - YIEGIA protein,
pfam14046,NR_Repeat - Nuclear receptor repeat,
pfam14047,DCR - Dppa2/4 conserved region,
pfam14048,MBD_C - C-terminal domain of methyl-CpG binding protein 2 and 3,
pfam14049,Dppa2_A - Dppa2/4 conserved region in higher vertebrates,
