Pfam ID	Pfam Name	Gene Count (assembled)	
pfam13541	Subunit ChlI of Mg-chelatase	31	
pfam13542	Helix-turn-helix domain of transposase family ISL3	1	
pfam13545	Crp-like helix-turn-helix domain	5	
pfam13549	ATP-grasp domain	15	
pfam13550	Putative phage tail protein	5	
pfam13551	Winged helix-turn helix	32	
pfam13555	P-loop containing region of AAA domain	6	
pfam13557	Putative MetA-pathway of phenol degradation	2	
pfam13558	Putative exonuclease SbcCD, C subunit	1	
pfam13560	Helix-turn-helix domain	34	
pfam13561	Enoyl-(Acyl carrier protein) reductase	63	
pfam13562	Sugar nucleotidyl transferase	1	
pfam13563	2'-5' RNA ligase superfamily	7	
pfam13565	Homeodomain-like domain	37	
pfam13567	Domain of unknown function (DUF4131)	5	
pfam13570	PQQ-like domain	11	
pfam13573	SprB repeat	3	
pfam13574	Metallo-peptidase family M12B Reprolysin-like	1	
pfam13576	Pentapeptide repeats (9 copies)	1	
pfam13577	SnoaL-like domain	10	
pfam13578	Methyltransferase domain	6	
pfam13579	Glycosyl transferase 4-like domain	20	
pfam13580	SIS domain	7	
pfam13581	Histidine kinase-like ATPase domain	16	
pfam13582	Metallo-peptidase family M12B Reprolysin-like	2	
pfam13583	Metallo-peptidase family M12B Reprolysin-like	3	
pfam13584	Oxygen tolerance	9	
pfam13585	C-terminal domain of CHU protein family	2	
pfam13586	Transposase DDE domain	27	
pfam13588	Type I restriction enzyme R protein N terminus (HSDR_N)	23	
pfam13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	56	
pfam13592	Winged helix-turn helix	43	
pfam13597	Anaerobic ribonucleoside-triphosphate reductase	2	
pfam13599	Pentapeptide repeats (9 copies)	27	
pfam13602	Zinc-binding dehydrogenase	16	
pfam13603	Leucyl-tRNA synthetase, Domain 2	35	
pfam13604	AAA domain	20	
pfam13606	Ankyrin repeat	10	
pfam13607	Succinyl-CoA ligase like flavodoxin domain	12	
pfam13609	Gram-negative porin	44	
pfam13610	DDE domain	1	
pfam13612	Transposase DDE domain	9	
pfam13613	Helix-turn-helix of DDE superfamily endonuclease	2	
pfam13614	AAA domain	2	
pfam13616	PPIC-type PPIASE domain	12	
pfam13618	Gluconate 2-dehydrogenase subunit 3	1	
pfam13619	KTSC domain	1	
pfam13620	Carboxypeptidase regulatory-like domain	16	
pfam13621	Cupin-like domain	2	
pfam13622	Thioesterase-like superfamily	2	
pfam13623	SurA N-terminal domain	2	
pfam13624	SurA N-terminal domain	18	
pfam13625	Helicase conserved C-terminal domain	1	
pfam13627	Prokaryotic lipoprotein-attachment site	1	
pfam13628	Domain of unknown function (DUF4142)	1	
pfam13629	Pilus formation protein N terminal region	2	
pfam13630	SdpI/YhfL protein family	1	
pfam13631	Cytochrome b(N-terminal)/b6/petB	29	
pfam13632	Glycosyl transferase family group 2	5	
pfam13635	Domain of unknown function (DUF4143)	107	
pfam13637	Ankyrin repeats (many copies)	64	
pfam13638	PIN domain	4	
pfam13640	2OG-Fe(II) oxygenase superfamily	11	
pfam13641	Glycosyltransferase like family 2	10	
pfam13643	Domain of unknown function (DUF4145)	13	
pfam13646	HEAT repeats	29	
pfam13650	Aspartyl protease	34	
pfam13651	Adenine-specific methyltransferase EcoRI	57	
pfam13654	AAA domain	2	
pfam13655	N-terminal domain of reverse transcriptase	7	
pfam13656	RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam13657	HipA N-terminal domain	11	
pfam13660	Domain of unknown function (DUF4147)	14	
pfam13662	Toprim domain	48	
pfam13665	Domain of unknown function (DUF4150)	1	
pfam13667	ThiC-associated domain	5	
pfam13669	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	12	
pfam13670	Peptidase propeptide and YPEB domain	2	
pfam13671	AAA domain	4	
pfam13672	Protein phosphatase 2C	8	
pfam13673	Acetyltransferase (GNAT) domain	6	
pfam13676	TIR domain	21	
pfam13677	Membrane MotB of proton-channel complex MotA/MotB	1	
pfam13683	Integrase core domain	63	
pfam13684	Dihydroxyacetone kinase family	12	
pfam13685	Iron-containing alcohol dehydrogenase	9	
pfam13687	Domain of unknown function (DUF4153)	2	
pfam13688	Metallo-peptidase family M12	2	
pfam13692	Glycosyl transferases group 1	22	
pfam13701	Transposase DDE domain group 1	56	
pfam13704	Glycosyl transferase family 2	3	
pfam13707	RloB-like protein	26	
pfam13709	Domain of unknown function (DUF4159)	12	
pfam13710	ACT domain	9	
pfam13711	Domain of unknown function (DUF4160)	1	
pfam13714	Phosphoenolpyruvate phosphomutase	34	
pfam13715	CarboxypepD_reg-like domain	6	
pfam13719	zinc-ribbon domain	4	
pfam13720	Udp N-acetylglucosamine O-acyltransferase; Domain 2	11	
pfam13721	SecD export protein N-terminal TM region	6	
pfam13722	5TM C-terminal transporter carbon starvation CstA	1	
pfam13727	CoA-binding domain	1	
pfam13728	F plasmid transfer operon protein	11	
pfam13732	Domain of unknown function (DUF4162)	1	
pfam13737	Transposase DDE domain	1	
pfam13738	Pyridine nucleotide-disulphide oxidoreductase	16	
pfam13740	ACT domain	2	
pfam13742	OB-fold nucleic acid binding domain	19	
pfam13743	Thioredoxin	1	
pfam13744	Helix-turn-helix domain	3	
pfam13747	Domain of unknown function (DUF4164)	2	
pfam13749	Putative ATP-dependent DNA helicase recG C-terminal	77	
pfam13751	Transposase DDE domain	13	
pfam13753	Putative flagellar system-associated repeat	30	
pfam13754	Domain of unknown function	4	
pfam13755	Sensor N-terminal transmembrane domain	2	
pfam13756	Stimulus-sensing domain	1	
pfam13759	Putative 2OG-Fe(II) oxygenase	3	
pfam13763	Domain of unknown function (DUF4167)	5	
pfam13769	Virulence factor	3	
pfam13773	Domain of unknown function (DUF4170)	2	
pfam13776	Domain of unknown function (DUF4172)	15	
pfam13777	Domain of unknown function (DUF4173)	1	
pfam13778	Domain of unknown function (DUF4174)	1	
pfam13779	Domain of unknown function (DUF4175)	15	
pfam13784	Fic/DOC family N-terminal	45	
pfam13793	N-terminal domain of ribose phosphate pyrophosphokinase	25	
pfam13795	HupE / UreJ protein	6	
pfam13801	Heavy-metal resistance	5	
pfam13808	DDE_Tnp_1-associated	14	
pfam13809	Tubulin like	1	
pfam13811	Domain of unknown function (DUF4186)	1	
pfam13826	Domain of unknown function (DUF4188)	1	
pfam13833	EF-hand domain pair	1	
pfam13835	Domain of unknown function (DUF4194)	4	
pfam13840	ACT domain	16	
pfam13843	Transposase IS4	2	
pfam13847	Methyltransferase domain	28	
pfam13854	Kelch motif	1	
pfam13855	Leucine rich repeat	66	
pfam13857	Ankyrin repeats (many copies)	105	
pfam13858	Protein of unknown function (DUF4199)	1	
pfam13860	FlgD Ig-like domain	4	
pfam13872	P-loop containing NTP hydrolase pore-1	1	
pfam13875	Domain of unknown function (DUF4202)	2	
pfam13884	Chaperone of endosialidase	15	
pfam13895	Immunoglobulin domain	1	
pfam13899	Thioredoxin-like	9	
pfam13905	Thioredoxin-like	2	
pfam13910	Domain of unknown function (DUF4209)	2	
pfam13932	GidA associated domain	42	
pfam13936	Helix-turn-helix domain	56	
pfam13937	Domain of unknown function (DUF4212)	9	
pfam13941	MutL protein	2	
pfam13948	Domain of unknown function (DUF4215)	1	
pfam13964	Kelch motif	1	
pfam13975	gag-polyprotein putative aspartyl protease	1	
pfam13976	GAG-pre-integrase domain	3	
pfam13977	Bacterial transcriptional repressor	3	
pfam14008	Iron/zinc purple acid phosphatase-like protein C	1	
pfam14015	Protein of unknown function (DUF4231)	1	
pfam14018	Domain of unknown function (DUF4234)	1	
pfam14020	Protein of unknown function (DUF4236)	1	
pfam14022	Protein of unknown function (DUF4238)	12	
pfam14026	Protein of unknown function (DUF4242)	2	
pfam14031	Putative serine dehydratase domain	11	
pfam14060	Domain of unknown function (DUF4252)	1	
pfam14072	DNA-sulfur modification-associated	24	
pfam14076	Domain of unknown function (DUF4258)	2	
pfam14082	Domain of unknown function (DUF4263)	2	
pfam14088	Domain of unknown function (DUF4268)	4	
pfam14090	Helix-turn-helix domain	4	
pfam14092	Domain of unknown function (DUF4270)	2	
pfam14100	Methane oxygenase PmoA	2	
pfam14103	Domain of unknown function (DUF4276)	39	
pfam14105	Domain of unknown function (DUF4278)	1	
pfam14114	Domain of unknown function (DUF4286)	1	
pfam14128	Domain of unknown function (DUF4295)	1	
pfam14134	Domain of unknown function (DUF4301)	3	
pfam14159	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase	2	
pfam14213	Domain of unknown function (DUF4325)	3	
pfam14214	Helitron helicase-like domain at N-terminus	6	
pfam14216	Domain of unknown function (DUF4326)	5	
pfam14220	Domain of unknown function (DUF4329)	1	
pfam14221	Domain of unknown function (DUF4330)	1	
pfam14223	gag-polypeptide of LTR copia-type	2	
pfam14224	Domain of unknown function (DUF4331)	1	
pfam14226	non-haem dioxygenase in morphine synthesis N-terminal	1	
pfam14229	Domain of unknown function (DUF4332)	1	
pfam14233	Domain of unknown function (DUF4335)	1	
pfam14236	Domain of unknown function (DUF4338)	47	
pfam14237	Domain of unknown function (DUF4339)	1	
pfam14238	Domain of unknown function (DUF4340)	3	
pfam14240	YHYH protein	2	
pfam14246	AefR-like transcriptional repressor, C-terminal region	1	
pfam14250	AbrB-like transcriptional regulator	4	
pfam14251	Domain of unknown function (DUF4346)	2	
pfam14255	Cysteine-rich CPXCG	1	
pfam14258	Domain of unknown function (DUF4350)	1	
pfam14261	Domain of unknown function (DUF4351)	33	
pfam14267	Domain of unknown function (DUF4357)	9	
pfam14269	Arylsulfotransferase (ASST)	1	
pfam14280	Domain of unknown function (DUF4365)	5	
pfam14281	PD-(D/E)XK nuclease superfamily	6	
pfam14284	PcfJ-like protein	1	
pfam14291	Domain of unknown function (DUF4371)	12	
pfam14302	Domain of unknown function (DUF4377)	1	
pfam14305	TupA-like ATPgrasp	2	
pfam14306	PUA-like domain	11	
pfam14310	Fibronectin type III-like domain	1	
pfam14312	FG-GAP repeat	1	
pfam14316	Domain of unknown function (DUF4381)	4	
pfam14319	Transposase zinc-binding domain	2	
pfam14322	Starch-binding associating with outer membrane	3	
pfam14329	Domain of unknown function (DUF4386)	1	
pfam14330	Domain of unknown function (DUF4387)	5	
pfam14333	Domain of unknown function (DUF4389)	7	
pfam14334	Domain of unknown function (DUF4390)	3	
pfam14336	Domain of unknown function (DUF4392)	1	
pfam14338	Mrr N-terminal domain	14	
pfam14342	Domain of unknown function (DUF4396)	13	
pfam14343	PrcB C-terminal	1	
pfam14345	GDYXXLXY protein	1	
pfam14347	Domain of unknown function (DUF4399)	1	
pfam14348	Domain of unknown function (DUF4400)	1	
pfam14349	Motility related/secretion protein	1	
pfam14350	Beta protein	5	
pfam14352	Domain of unknown function (DUF4402)	5	
pfam14355	Abortive infection C-terminus	13	
pfam14356	Domain of unknown function (DUF4403)	1	
pfam14359	Domain of unknown function (DUF4406)	7	
pfam14362	Domain of unknown function (DUF4407)	2	
pfam14367	Domain of unknown function (DUF4411)	74	
pfam14370	C-terminal topoisomerase domain	2	
pfam14373	Superinfection immunity protein	4	
pfam14382	Exosome complex exonuclease RRP4 N-terminal region	1	
pfam14384	BrnA antitoxin of type II toxin-antitoxin system	4	
pfam14385	Domain of unknown function (DUF4416)	1	
pfam14397	Sugar-transfer associated ATP-grasp	1	
pfam14403	Circularly permuted ATP-grasp type 2	11	
pfam14412	A nuclease family of the HNH/ENDO VII superfamily with conserved AHH	2	
pfam14417	MEDS: MEthanogen/methylotroph, DcmR Sensory domain	1	
pfam14449	Pre-toxin TG	1	
pfam14450	Cell division protein FtsA	15	
pfam14452	Multiubiquitin	5	
pfam14457	Prokaryotic E2 family A	2	
pfam14462	Prokaryotic E2 family E	6	
pfam14464	Prokaryotic homologs of the JAB domain	12	
pfam14467	Domain of unknown function (DUF4426)	2	
pfam14470	Bacterial PH domain	1	
pfam14486	Domain of unknown function (DUF4432)	2	
pfam14487	Domain of unknown function (DUF4433)	25	
pfam14489	QueF-like protein	5	
pfam14490	Helix-hairpin-helix containing domain	7	
pfam14491	Protein of unknown function (DUF4435)	1	
pfam14492	Elongation Factor G, domain II	40	
pfam14493	Helix-turn-helix domain	1	
pfam14495	Cytochrome c-550 domain	1	
pfam14497	Glutathione S-transferase, C-terminal domain	1	
pfam14498	Glycosyl hydrolase family 65, N-terminal domain	1	
pfam14499	Domain of unknown function (DUF4437)	1	
pfam14511	Type II restriction endonuclease EcoO109I	8	
pfam14518	Iron-containing redox enzyme	3	
pfam14520	Helix-hairpin-helix domain	44	
pfam14522	Cytochrome c7 and related cytochrome c	3	
pfam14529	Endonuclease-reverse transcriptase	1	
pfam14532	Sigma-54 interaction domain	10	
pfam14535	AMP-binding enzyme C-terminal domain	7	
pfam14539	Domain of unknown function (DUF4442)	1	
pfam14551	MCM N-terminal domain	2	
pfam14559	Tetratricopeptide repeat	32	
pfam14561	Tetratricopeptide repeat	5	
pfam14563	Domain of unknown function (DUF4444)	2	
pfam14572	Phosphoribosyl synthetase-associated domain	15	
pfam14574	Domain of unknown function (DUF4445)	7	
pfam14578	Elongation factor Tu domain 4	2	
pfam14579	Helix-hairpin-helix motif	29	
pfam14588	YjgF/chorismate_mutase-like, putative endoribonuclease	12	
pfam14592	Chondroitinase B	1	
pfam14602	Hexapeptide repeat of succinyl-transferase	27	
pfam14622	Ribonuclease-III-like	22	
pfam14643	Domain of unknown function (DUF4455)	1	
pfam14659	Phage integrase, N-terminal SAM-like domain	5	
pfam14667	Polysaccharide biosynthesis C-terminal domain	5	
pfam14681	Uracil phosphoribosyltransferase	11	
pfam14684	Tricorn protease C1 domain	2	
pfam14690	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	1	
pfam14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	19	
pfam14693	Ribosomal protein TL5, C-terminal domain	19	
pfam14696	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal	2	
pfam14697	4Fe-4S dicluster domain	14	
pfam14698	Argininosuccinate lyase C-terminal	23	
pfam14706	Transposase DNA-binding	3	
pfam14707	C-terminal region of aryl-sulfatase	2	
pfam14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal	24	
pfam14715	N-terminal domain of cytochrome oxidase-cbb3, FixP	10	
pfam14716	Helix-hairpin-helix domain	1	
pfam14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	1	
pfam14743	DNA ligase OB-like domain	6	
pfam14748	Pyrroline-5-carboxylate reductase dimerisation	25	
pfam14759	Reductase C-terminal	6	
pfam14789	Tetrahydrodipicolinate N-succinyltransferase middle	2	
pfam14803	Nudix N-terminal	1	
pfam14804	Jag N-terminus	4	
pfam14805	Tetrahydrodipicolinate N-succinyltransferase N-terminal	12	
pfam14810	Patch-forming domain C2 of tRNA-guanine transglycosylase	1	
pfam14815	NUDIX domain	14	
pfam14819	Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term	2	
pfam14821	Threonine synthase N terminus	7	
pfam14824	Sirohaem biosynthesis protein central	3	
pfam14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	54	
pfam14840	Processivity clamp loader gamma complex DNA pol III C-term	3	
pfam14841	FliG middle domain	1	
pfam14842	FliG N-terminal domain	3	
pfam14845	beta-acetyl hexosaminidase like	1	
pfam14849	YidC periplasmic domain	23	
pfam14850	DNA-binding domain of Proline dehydrogenase	13	
pfam14863	Alkyl sulfatase dimerisation	3	
pfam14870	Photosynthesis system II assembly factor YCF48	6	
pfam14882	Phage-integrase repeat unit	17	
pfam14890	Intein splicing domain	1	
pfam14905	Outer membrane protein beta-barrel family	2	
pfam14907	Uncharacterised nucleotidyltransferase	1	
pfam14947	Winged helix-turn-helix	5	
pfam15140	Domain of unknown function (DUF4573)	1	
pfam15514	Restriction endonuclease ThaI	2	
pfam15515	MvaI/BcnI restriction endonuclease family	10	
pfam15608	PELOTA RNA binding domain	1	
pfam15609	Phosphoribosyl transferase	2	
pfam15611	EH_Signature domain	1	
pfam15615	TerB-C domain	1	
pfam15617	C-C_Bond_Lyase of the TIM-Barrel fold	4	
pfam15738	Bacterial toxin of type II toxin-antitoxin system, YafQ	8	
pfam15887	Putative zinc-binding metallo-peptidase	2	
pfam15891	Nucleoside 2-deoxyribosyltransferase like	1	
pfam15916	Domain of unknown function (DUF4743)	1	
pfam15919	HicB_like antitoxin of bacterial toxin-antitoxin system	12	
pfam15937	prlF antitoxin for toxin YhaV_toxin	3	
pfam15956	Domain of unknown function (DUF4760)	1	
pfam15975	Flotillin	2	
pfam16036	Chalcone isomerase-like	1	
pfam16050	Paf1 complex subunit CDC73 N-terminal	1	
pfam16068	Domain of unknown function (DUF4810)	1	
pfam16074	Type IV Pilus-assembly protein W	1	
pfam16075	Domain of unknown function (DUF4815)	1	
pfam16078	2-oxoglutarate dehydrogenase N-terminus	15	
pfam16087	Domain of unknown function (DUF4817)	1	
pfam16113	Enoyl-CoA hydratase/isomerase	23	
pfam16119	Domain of unknown function (DUF4835)	1	
pfam16123	Hydroxyacylglutathione hydrolase C-terminus	13	
pfam16124	RecQ zinc-binding	13	
pfam16166	Chloroplast import apparatus Tic20-like	1	
pfam16177	Acetyl-coenzyme A synthetase N-terminus	36	
pfam16184	Cadherin-like	1	
pfam16187	Middle or third domain of peptidase_M16	1	
pfam16188	C-terminal region of peptidase_M24	7	
pfam16189	Creatinase/Prolidase N-terminal domain	11	
pfam16192	C-terminal four TMM region of protein-O-mannosyltransferase	1	
pfam16193	AAA C-terminal domain	17	
pfam16197	Ketoacyl-synthetase C-terminal extension	2	
pfam16198	tRNA pseudouridylate synthase B C-terminal domain	24	
pfam16199	Radical_SAM C-terminal domain	5	
pfam16200	C-terminal region of band_7	2	
pfam16203	ERCC3/RAD25/XPB C-terminal helicase	3	
pfam16234	Domain of unknown function (DUF4892)	1	
pfam16258	Domain of unknown function (DUF4912)	1	
pfam16260	Domain of unknown function (DUF4914)	5	
pfam16263	Domain of unknown function (DUF4917)	4	
pfam16267	Domain of unknown function (DUF4920)	1	
pfam16280	Domain of unknown function (DUF4928)	1	
pfam16313	Met-zincin	7	
pfam16320	Ribosomal protein L7/L12 dimerisation domain	17	
pfam16321	Sigma 54 modulation/S30EA ribosomal protein C terminus	3	
pfam16326	ABC transporter C-terminal domain	2	
pfam16327	Cytochrome c-type biogenesis protein CcmF C-terminal	29	
pfam16331	TolA binding protein trimerisation	3	
pfam16347	Domain of unknown function (DUF4976)	6	
pfam16350	FAD dependent oxidoreductase central domain	45	
pfam16353	Domain of unknown function(DUF4981)	1	
pfam16355	Domain of unknown function (DUF4982)	1	
pfam16360	GTP-binding GTPase Middle Region	21	
pfam16363	GDP-mannose 4,6 dehydratase	51	
pfam16370	C terminal of Calcineurin-like phosphoesterase	1	
pfam16403	Domain of unknown function (DUF5011)	2	
pfam16409	Domain of unknown function (DUF5017)	1	
pfam16491	CAAX prenyl protease N-terminal, five membrane helices	1	
pfam16537	Type II secretion system protein B	1	
pfam16565	Phospholipase D-like domain at C-terminus of MIT	2	
pfam16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion	12	
pfam16639	Apocytochrome F, N-terminal	1	
pfam16653	Saccharopine dehydrogenase C-terminal domain	4	
